# http://api.metagenomics.anl.gov/1/matrix/function?id=mgm4664884.3&group_level=function&source=Subsystems&hit_type=single&result_type=abundance&evalue=1&identity=60&length=15&taxid=0
Taxon	Taxonomy	mgm4664884.3	
SS00226	Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;Acyclic_terpenes_utilization;Geranyl-CoA carboxylase carboxyl transferase subunit	36	
SS00227	Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;Acyclic_terpenes_utilization;Isohexenylglutaconyl-CoA hydratase	10	
SS00228	Fatty Acids, Lipids, and Isoprenoids;Fatty acids;Acyl-CoA_thioesterase_II;Acyl-CoA thioesterase II (EC 3.1.2.-)	187	
SS00229	Fatty Acids, Lipids, and Isoprenoids;Fatty acids;Acyl-CoA_thioesterase_II;TesB-like acyl-CoA thioesterase 1	1	
SS00230	Fatty Acids, Lipids, and Isoprenoids;Fatty acids;Acyl-CoA_thioesterase_II;TesB-like acyl-CoA thioesterase 2	19	
SS00231	Fatty Acids, Lipids, and Isoprenoids;Fatty acids;Acyl-CoA_thioesterase_II;TesB-like acyl-CoA thioesterase 3	11	
SS00232	Fatty Acids, Lipids, and Isoprenoids;Fatty acids;Acyl-CoA_thioesterase_II;TesB-like acyl-CoA thioesterase 4	18	
SS00233	Fatty Acids, Lipids, and Isoprenoids;Fatty acids;Acyl-CoA_thioesterase_II;TesB-like acyl-CoA thioesterase 5	34	
SS00238	Regulation and Cell signaling;Quorum sensing and biofilm formation;Acyl_Homoserine_Lactone_(AHL)_Autoinducer_Quorum_Sensing_;Autoinducer synthesis protein LuxI	4	
SS00243	Regulation and Cell signaling;Quorum sensing and biofilm formation;Acyl_Homoserine_Lactone_(AHL)_Autoinducer_Quorum_Sensing_;N-acyl-L-homoserine lactone synthetase RhlL	1	
SS00245	Regulation and Cell signaling;Quorum sensing and biofilm formation;Acyl_Homoserine_Lactone_(AHL)_Autoinducer_Quorum_Sensing_;Transcriptional activator protein LuxR	8	
SS00248	Regulation and Cell signaling;Quorum sensing and biofilm formation;Acyl_Homoserine_Lactone_(AHL)_Autoinducer_Quorum_Sensing_;Transcriptional regulator RhlR	4	
SS00249	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Adaptation_to_d-cysteine;Cystine ABC transporter, ATP-binding protein	28	
SS00250	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Adaptation_to_d-cysteine;Cystine ABC transporter, permease protein	18	
SS00251	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Adaptation_to_d-cysteine;D-cysteine desulfhydrase (EC 4.4.1.15)	7	
SS00252	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Adaptation_to_d-cysteine;L-Cystine ABC transporter, periplasmic cystine-binding protein	1	
SS00256	Nucleosides and Nucleotides;-;Adenosyl_nucleosidases;5'-methylthioadenosine nucleosidase (EC 3.2.2.16)	32	
SS00258	Nucleosides and Nucleotides;-;Adenosyl_nucleosidases;5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase related protein BCZK2595	1	
SS00260	Nucleosides and Nucleotides;-;Adenosyl_nucleosidases;5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase related protein VF1653	3	
SS00261	Nucleosides and Nucleotides;-;Adenosyl_nucleosidases;hydrolase, haloacid dehalogenase-like family protein BCZK2594	1	
SS00262	Nucleosides and Nucleotides;-;Adenosyl_nucleosidases;hypothetical protein Bcep3774, commonly clustered with carotenoid biosynthesis	16	
SS00263	Nucleosides and Nucleotides;-;Adenosyl_nucleosidases;Purine nucleoside phosphorylase (EC 2.4.2.1)	332	
SS00264	Nucleosides and Nucleotides;-;Adenosyl_nucleosidases;S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	32	
SS00267	Virulence, Disease and Defense;Adhesion;Adhesins_in_Staphylococcus;Adhesin of unknown specificity SdrD	1	
SS00269	Virulence, Disease and Defense;Adhesion;Adhesins_in_Staphylococcus;Antiadhesin Pls, binding to squamous nasal epithelial cells	2	
SS00272	Virulence, Disease and Defense;Adhesion;Adhesins_in_Staphylococcus;Clumping factor ClfB, fibrinogen binding protein	1	
SS00283	Virulence, Disease and Defense;Adhesion;Adhesins_in_Staphylococcus;Predicted cell-wall-anchored protein SasA (LPXTG motif)	21	
SS00294	Virulence, Disease and Defense;Adhesion;Adhesion_of_Campylobacter;Amino-acid ABC transporter ATP-binding protein PebC	1	
SS00295	Virulence, Disease and Defense;Adhesion;Adhesion_of_Campylobacter;Fibronectin/fibrinogen-binding protein	19	
SS00300	Virulence, Disease and Defense;Adhesion;Adhesion_of_Campylobacter;Putative ABC-type amino-acid transporter permease protein	2	
SS00303	Clustering-based subsystems;-;Aerotolerance_operon_in_Bacteroides_and_potentially_orthologous_operons_in_other_organisms;BatA (Bacteroides aerotolerance operon)	52	
SS00304	Clustering-based subsystems;-;Aerotolerance_operon_in_Bacteroides_and_potentially_orthologous_operons_in_other_organisms;BatB	11	
SS00305	Clustering-based subsystems;-;Aerotolerance_operon_in_Bacteroides_and_potentially_orthologous_operons_in_other_organisms;BatC	1	
SS00306	Clustering-based subsystems;-;Aerotolerance_operon_in_Bacteroides_and_potentially_orthologous_operons_in_other_organisms;BatD	3	
SS00307	Clustering-based subsystems;-;Aerotolerance_operon_in_Bacteroides_and_potentially_orthologous_operons_in_other_organisms;BatE	2	
SS00308	Clustering-based subsystems;-;Aerotolerance_operon_in_Bacteroides_and_potentially_orthologous_operons_in_other_organisms;hypothetical protein PA3071	116	
SS00309	Clustering-based subsystems;-;Aerotolerance_operon_in_Bacteroides_and_potentially_orthologous_operons_in_other_organisms;MoxR-like ATPase in aerotolerance operon	306	
SS00311	Clustering-based subsystems;Ribosome-related cluster;A_Gammaproteobacteria_Cluster_Relating_to_Translation;2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)	438	
SS00312	Clustering-based subsystems;Ribosome-related cluster;A_Gammaproteobacteria_Cluster_Relating_to_Translation;4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	266	
SS00315	Clustering-based subsystems;Ribosome-related cluster;A_Gammaproteobacteria_Cluster_Relating_to_Translation;Glutamyl-tRNA reductase (EC 1.2.1.70)	402	
SS00316	Clustering-based subsystems;Ribosome-related cluster;A_Gammaproteobacteria_Cluster_Relating_to_Translation;Outer membrane lipoprotein LolB precursor	1	
SS00317	Clustering-based subsystems;Ribosome-related cluster;A_Gammaproteobacteria_Cluster_Relating_to_Translation;Peptide chain release factor 1	684	
SS00318	Clustering-based subsystems;Ribosome-related cluster;A_Gammaproteobacteria_Cluster_Relating_to_Translation;Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2	331	
SS00319	Clustering-based subsystems;Ribosome-related cluster;A_Gammaproteobacteria_Cluster_Relating_to_Translation;Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	800	
SS00320	Clustering-based subsystems;Lysine Biosynthesis;A_Glutathione-dependent_Thiol_Reductase_Associated_with_a_Step_in_Lysine_Biosynthesis;FIG138056: a glutathione-dependent thiol reductase	8	
SS00321	Clustering-based subsystems;Lysine Biosynthesis;A_Glutathione-dependent_Thiol_Reductase_Associated_with_a_Step_in_Lysine_Biosynthesis;N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)	299	
SS00322	Clustering-based subsystems;Ribosomal Protein L28P relates to a set of uncharacterized proteins;A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins;ATP-dependent DNA helicase RecG (EC 3.6.1.-)	997	
SS00323	Clustering-based subsystems;Ribosomal Protein L28P relates to a set of uncharacterized proteins;A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins;Dihydroxyacetone kinase family protein	77	
SS00325	Clustering-based subsystems;Ribosomal Protein L28P relates to a set of uncharacterized proteins;A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins;LSU ribosomal protein L28p	99	
SS00326	Clustering-based subsystems;Ribosomal Protein L28P relates to a set of uncharacterized proteins;A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins;Ribosome small subunit-stimulated GTPase EngC	94	
SS00327	Clustering-based subsystems;Ribosomal Protein L28P relates to a set of uncharacterized proteins;A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins;Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	555	
SS00328	Clustering-based subsystems;Ribosomal Protein L28P relates to a set of uncharacterized proteins;A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins;Serine/threonine protein kinase PrkC, regulator of stationary phase	975	
SS00330	Membrane Transport;-;Agrobacterium_opine_transport;Agropine synthesis reductase (EC 1.-.-.-)	2	
SS00333	Membrane Transport;-;Agrobacterium_opine_transport;Agropine transporter permease protein AgtC	3	
SS00334	Membrane Transport;-;Agrobacterium_opine_transport;Agropine transporter permease protein AgtD	1	
SS00335	Membrane Transport;-;Agrobacterium_opine_transport;Agropinic acid transporter ATP-binding protein AgaD	5	
SS00338	Membrane Transport;-;Agrobacterium_opine_transport;Agropinic acid transporter permease protein AgaC	1	
SS00339	Membrane Transport;-;Agrobacterium_opine_transport;Catabolic mannopine cyclase AgcA, for conversion of agropine to mannopine	3	
SS00346	Membrane Transport;-;Agrobacterium_opine_transport;Mannopinic acid transporter periplasmic substrate-binding protein MoaA	7	
SS00347	Membrane Transport;-;Agrobacterium_opine_transport;Mannopinic acid transporter permease protein MoaB	11	
SS00348	Membrane Transport;-;Agrobacterium_opine_transport;Mannopinic acid transporter permease protein MoaC	1	
SS00354	Membrane Transport;-;Agrobacterium_opine_transport;Nopaline transporter permease protein NocM	4	
SS00357	Amino Acids and Derivatives;Proline and 4-hydroxyproline;A_Hypothetical_Protein_Related_to_Proline_Metabolism;Hypothetical protein YggS, proline synthase co-transcribed bacterial homolog PROSC	363	
SS00358	Amino Acids and Derivatives;Proline and 4-hydroxyproline;A_Hypothetical_Protein_Related_to_Proline_Metabolism;Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	333	
SS00359	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Alanine racemase, biosynthetic (EC 5.1.1.1)	13	
SS00360	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Alanine racemase, catabolic (EC 5.1.1.1)	31	
SS00361	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Alanine racemase (EC 5.1.1.1)	325	
SS00362	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Branched-chain amino acid aminotransferase (EC 2.6.1.42)	1002	
SS00363	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Chaperone protein HscA	183	
SS00364	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Cysteine desulfurase CsdA-CsdE (EC 2.8.1.7), main protein CsdA	11	
SS00365	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Cysteine desulfurase (EC 2.8.1.7)	2612	
SS00366	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Cysteine desulfurase (EC 2.8.1.7), IscS subfamily	350	
SS00367	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Cysteine desulfurase (EC 2.8.1.7), NifS subfamily	47	
SS00368	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	636	
SS00370	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Ferredoxin, 2Fe-2S	203	
SS00372	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;HTH-type transcriptional regulator IlvY	1	
SS00373	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Iron binding protein IscA for iron-sulfur cluster assembly	63	
SS00374	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Iron-sulfur cluster assembly scaffold protein IscU	141	
SS00375	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Iron-sulfur cluster regulator IscR	97	
SS00376	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Probable valine-pyruvate aminotransferase (EC 2.6.1.66)	84	
SS00377	Amino Acids and Derivatives;Alanine, serine, and glycine;Alanine_biosynthesis;Valine--pyruvate aminotransferase (EC 2.6.1.66)	13	
SS00380	Iron acquisition and metabolism;Siderophores;Alcaligin_Siderophore;Membrane efflux protein associated with [Alcaligin] siderophore cluster	2	
SS00388	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;Alginate biosynthesis protein Alg8	2	
SS00389	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;alginate biosynthesis protein AlgJ	1	
SS00394	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;Alginate lyase precursor (EC 4.2.2.3)	1	
SS00396	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;GDP-mannose 6-dehydrogenase (EC 1.1.1.132)	138	
SS00397	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;Hexuronate transporter	299	
SS00398	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;Mannose-1-phosphate guanylyltransferase (GDP) (EC 2.7.7.22)	512	
SS00399	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;Mannose-6-phosphate isomerase (EC 5.3.1.8)	336	
SS00401	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;Pectin degradation protein KdgF	37	
SS00402	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;Phosphomannomutase (EC 5.4.2.8)	1229	
SS00404	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;poly(beta-D-mannuronate) lyase (EC 4.2.2.3)	4	
SS00405	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;Probable poly(beta-D-mannuronate) O-acetylase (EC 2.3.1.-)	507	
SS00406	Cell Wall and Capsule;Capsular and extracellular polysacchrides;Alginate_metabolism;RNA polymerase sigma-H factor AlgT	11	
SS00407	Secondary Metabolism;Plant Alkaloids;Alkaloid_biosynthesis_from_L-lysine;2-hydroxyphytanoyl-CoA lyase-related protein [EC:4.1.-.-]	5	
SS00408	Secondary Metabolism;Plant Alkaloids;Alkaloid_biosynthesis_from_L-lysine;Deoxyhypusine synthase	301	
SS00410	Secondary Metabolism;Plant Alkaloids;Alkaloid_biosynthesis_from_L-lysine;Oxalyl-CoA decarboxylase (EC 4.1.1.8)	9	
SS00411	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	918	
SS00412	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	237	
SS00413	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components	285	
SS00414	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;Alkanesulfonate monooxygenase (EC 1.14.14.5)	170	
SS00415	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;Alkanesulfonates ABC transporter ATP-binding protein	292	
SS00416	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;Alkanesulfonates-binding protein	127	
SS00417	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;Alkanesulfonates transport system permease protein	232	
SS00418	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)	420	
SS00419	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;Arylsulfatase (EC 3.1.6.1)	1007	
SS00420	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;Dibenzothiophene desulfurization enzyme B	2	
SS00421	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;FMN reductase (EC 1.5.1.29)	29	
SS00422	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;Organosulfonate utilization protein SsuF	7	
SS00423	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;probable dibenzothiophene desulfurization enzyme	79	
SS00425	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;Putative arylsulfatase regulatory protein	9	
SS00427	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonate_assimilation;sulfonate monooxygenase	495	
SS00428	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonates_Utilization;Alkanesulfonate monooxygenase (EC 1.14.14.5)	170	
SS00429	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonates_Utilization;Alkanesulfonates ABC transporter ATP-binding protein	292	
SS00430	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonates_Utilization;Alkanesulfonates-binding protein	127	
SS00431	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonates_Utilization;Alkanesulfonates transport system permease protein	232	
SS00432	Sulfur Metabolism;Organic sulfur assimilation;Alkanesulfonates_Utilization;FMN reductase (EC 1.5.1.29)	29	
SS00433	Phosphorus Metabolism;-;Alkylphosphonate_utilization;Alkylphosphonate utilization operon protein PhnA	1	
SS00434	Phosphorus Metabolism;-;Alkylphosphonate_utilization;ATP-binding protein PhnN	28	
SS00435	Phosphorus Metabolism;-;Alkylphosphonate_utilization;Metal-dependent hydrolase involved in phosphonate metabolism	127	
SS00437	Phosphorus Metabolism;-;Alkylphosphonate_utilization;Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein	238	
SS00438	Phosphorus Metabolism;-;Alkylphosphonate_utilization;PhnB protein	659	
SS00439	Phosphorus Metabolism;-;Alkylphosphonate_utilization;PhnG protein	15	
SS00440	Phosphorus Metabolism;-;Alkylphosphonate_utilization;PhnH protein	22	
SS00441	Phosphorus Metabolism;-;Alkylphosphonate_utilization;PhnI protein	83	
SS00442	Phosphorus Metabolism;-;Alkylphosphonate_utilization;PhnJ protein	59	
SS00444	Phosphorus Metabolism;-;Alkylphosphonate_utilization;Phosphonates transport ATP-binding protein PhnK	62	
SS00445	Phosphorus Metabolism;-;Alkylphosphonate_utilization;Phosphonates transport ATP-binding protein PhnL	55	
SS00446	Phosphorus Metabolism;-;Alkylphosphonate_utilization;Protein RcsF	25	
SS00447	Phosphorus Metabolism;-;Alkylphosphonate_utilization;Transcriptional regulator PhnF	44	
SS00448	Nitrogen Metabolism;-;Allantoin_Utilization;2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)	644	
SS00449	Nitrogen Metabolism;-;Allantoin_Utilization;Allantoate amidohydrolase (EC 3.5.3.9)	58	
SS00450	Nitrogen Metabolism;-;Allantoin_Utilization;Allantoicase (EC 3.5.3.4)	109	
SS00451	Nitrogen Metabolism;-;Allantoin_Utilization;Allantoinase (EC 3.5.2.5)	350	
SS00454	Nitrogen Metabolism;-;Allantoin_Utilization;Glycerate kinase (EC 2.7.1.31)	111	
SS00455	Nitrogen Metabolism;-;Allantoin_Utilization;Glyoxylate carboligase (EC 4.1.1.47)	144	
SS00456	Nitrogen Metabolism;-;Allantoin_Utilization;Negative regulator of allantoin and glyoxylate utilization operons	3	
SS00457	Nitrogen Metabolism;-;Allantoin_Utilization;Ureidoglycolate dehydrogenase (EC 1.1.1.154)	35	
SS00458	Nitrogen Metabolism;-;Allantoin_Utilization;Ureidoglycolate hydrolase (EC 3.5.3.19)	11	
SS00459	Clustering-based subsystems;-;Allophanate_hydrolase_2_and_Biotin_carboxylase_cluster;Allophanate hydrolase 2 subunit 1 (EC 3.5.1.54)	342	
SS00460	Clustering-based subsystems;-;Allophanate_hydrolase_2_and_Biotin_carboxylase_cluster;Allophanate hydrolase 2 subunit 2 (EC 3.5.1.54)	388	
SS00461	Clustering-based subsystems;-;Allophanate_hydrolase_2_and_Biotin_carboxylase_cluster;Biotin carboxylase (EC 6.3.4.14)	562	
