xidxmetadata
108x"Aeropyrum pernix K1"x"{'taxonomy': ['Archaea', 'Crenarchaeota', 'Thermoprotei', 'Desulfurococcales', 'Desulfurococcaceae', 'Aeropyrum', 'Aeropyrum pernix', 'Aeropyrum pernix K1']}"
109xAfipia sp. 1NLS2x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Bradyrhizobiaceae', 'Afipia', 'Afipia sp. 1NLS2', 'Afipia sp. 1NLS2']}"
110xAfrican swine fever virusx"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Asfarviridae', 'Asfivirus', 'African swine fever virus', 'African swine fever virus']}"
111xAggregatibacter actinomycetemcomitansx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pasteurellales', 'Pasteurellaceae', 'Aggregatibacter', 'Aggregatibacter actinomycetemcomitans', 'Aggregatibacter actinomycetemcomitans']}"
112xAggregatibacter actinomycetemcomitans D11S-1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pasteurellales', 'Pasteurellaceae', 'Aggregatibacter', 'Aggregatibacter actinomycetemcomitans', 'Aggregatibacter actinomycetemcomitans D11S-1']}"
113xAggregatibacter actinomycetemcomitans D7S-1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pasteurellales', 'Pasteurellaceae', 'Aggregatibacter', 'Aggregatibacter actinomycetemcomitans', 'Aggregatibacter actinomycetemcomitans D7S-1']}"
114xAggregatibacter aphrophilus NJ8700x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pasteurellales', 'Pasteurellaceae', 'Aggregatibacter', 'Aggregatibacter aphrophilus', 'Aggregatibacter aphrophilus NJ8700']}"
115xAggregatibacter segnis ATCC 33393x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pasteurellales', 'Pasteurellaceae', 'Aggregatibacter', 'Aggregatibacter segnis', 'Aggregatibacter segnis ATCC 33393']}"
116xAgrobacterium radiobacter K84x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Agrobacterium', 'Agrobacterium tumefaciens', 'Agrobacterium radiobacter K84']}"
117xAgrobacterium rhizogenesx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Agrobacterium', 'Agrobacterium rhizogenes', 'Agrobacterium rhizogenes']}"
118xAgrobacterium tumefaciensx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Agrobacterium', 'Agrobacterium tumefaciens', 'Agrobacterium tumefaciens']}"
119xAgrobacterium tumefaciens str. C58x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Agrobacterium', 'Agrobacterium tumefaciens', 'Agrobacterium tumefaciens str. C58']}"
120xAgrobacterium vitis S4x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Agrobacterium', 'Agrobacterium vitis', 'Agrobacterium vitis S4']}"
121xAgrostis stoloniferax"{'taxonomy': ['Eukaryota', 'Streptophyta', 'Liliopsida', 'Poales', 'Poaceae', 'Agrostis', 'Agrostis stolonifera', 'Agrostis stolonifera']}"
122xAgrotis segetum granulovirusx"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Baculoviridae', 'Betabaculovirus', 'Agrotis segetum granulovirus', 'Agrotis segetum granulovirus']}"
123xAhrensia sp. R2A130x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Rhodobacteraceae', 'Ahrensia', 'Ahrensia sp. R2A130', 'Ahrensia sp. R2A130']}"
124xAiluropoda melanoleucax"{'taxonomy': ['Eukaryota', 'Chordata', 'Mammalia', 'Carnivora', 'Ursidae', 'Ailuropoda', 'Ailuropoda melanoleuca', 'Ailuropoda melanoleuca']}"
125xAjellomyces capsulatus NAm1x"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Eurotiomycetes', 'Onygenales', 'Ajellomycetaceae', 'Ajellomyces', 'Ajellomyces capsulatus', 'Ajellomyces capsulatus NAm1']}"
126xAjellomyces dermatitidis SLH14081x"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Eurotiomycetes', 'Onygenales', 'Ajellomycetaceae', 'Ajellomyces', 'Ajellomyces dermatitidis', 'Ajellomyces dermatitidis SLH14081']}"
127xAkkermansia muciniphila ATCC BAA-835x"{'taxonomy': ['Bacteria', 'Verrucomicrobia', 'Verrucomicrobiae', 'Verrucomicrobiales', 'Verrucomicrobiaceae', 'Akkermansia', 'Akkermansia muciniphila', 'Akkermansia muciniphila ATCC BAA-835']}"
128x"Alcanivorax borkumensis SK2"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Oceanospirillales', 'Alcanivoracaceae', 'Alcanivorax', 'Alcanivorax borkumensis', 'Alcanivorax borkumensis SK2']}"
129x"Alcanivorax sp. DG881"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Oceanospirillales', 'Alcanivoracaceae', 'Alcanivorax', 'Alcanivorax sp. DG881', 'Alcanivorax sp. DG881']}"
130xAlgoriphagus sp. PR1x"{'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cyclobacteriaceae', 'Algoriphagus', 'Algoriphagus sp. PR1', 'Algoriphagus sp. PR1']}"
131xAlicycliphilus denitrificans BCx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Burkholderiales', 'Comamonadaceae', 'Alicycliphilus', 'Alicycliphilus denitrificans', 'Alicycliphilus denitrificans BC']}"
132xAlicyclobacillus acidocaldarius LAA1x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Alicyclobacillaceae', 'Alicyclobacillus', 'Alicyclobacillus acidocaldarius', 'Alicyclobacillus acidocaldarius LAA1']}"
133xAlicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Alicyclobacillaceae', 'Alicyclobacillus', 'Alicyclobacillus acidocaldarius', 'Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446']}"
134xAliivibrio salmonicida LFI1238x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Vibrionales', 'Vibrionaceae', 'Aliivibrio', 'Aliivibrio salmonicida', 'Aliivibrio salmonicida LFI1238']}"
135xAlistipes putredinis DSM 17216x"{'taxonomy': ['Bacteria', 'Bacteroidetes', 'Bacteroidia', 'Bacteroidales', 'Rikenellaceae', 'Alistipes', 'Alistipes putredinis', 'Alistipes putredinis DSM 17216']}"
136xAlkalilimnicola ehrlichii MLHE-1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Chromatiales', 'Ectothiorhodospiraceae', 'Alkalilimnicola', 'Alkalilimnicola ehrlichii', 'Alkalilimnicola ehrlichii MLHE-1']}"
137xAlkaliphilus metalliredigens QYMFx"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Clostridiaceae', 'Alkaliphilus', 'Alkaliphilus metalliredigens', 'Alkaliphilus metalliredigens QYMF']}"
138xAlkaliphilus oremlandii OhILAsx"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Clostridiaceae', 'Alkaliphilus', 'Alkaliphilus oremlandii', 'Alkaliphilus oremlandii OhILAs']}"
139xAllochromatium vinosum DSM 180x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Chromatiales', 'Chromatiaceae', 'Allochromatium', 'Allochromatium vinosum', 'Allochromatium vinosum DSM 180']}"
140xAllomyces macrogynusx"{'taxonomy': ['Eukaryota', 'Blastocladiomycota', 'Blastocladiomycetes', 'Blastocladiales', 'Blastocladiaceae', 'Allomyces', 'Allomyces macrogynus', 'Allomyces macrogynus']}"
141xAlteromonadales bacterium TW-7x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'unclassified (derived from Alteromonadales)', 'unclassified (derived from Alteromonadales)', 'Alteromonadales bacterium TW-7', 'Alteromonadales bacterium TW-7']}"
142xAlteromonas macleodii 'Deep ecotype'x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Alteromonadaceae', 'Alteromonas', 'Alteromonas macleodii', ""Alteromonas macleodii 'Deep ecotype'""]}"
143xAlteromonas macleodii ATCC 27126x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Alteromonadaceae', 'Alteromonas', 'Alteromonas macleodii', 'Alteromonas macleodii ATCC 27126']}"
144xAmborella trichopodax"{'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Amborellales', 'Amborellaceae', 'Amborella', 'Amborella trichopoda', 'Amborella trichopoda']}"
145xAminobacterium colombiense DSM 12261x"{'taxonomy': ['Bacteria', 'Synergistetes', 'Synergistia', 'Synergistales', 'Synergistaceae', 'Aminobacterium', 'Aminobacterium colombiense', 'Aminobacterium colombiense DSM 12261']}"
146xAminomonas paucivorans DSM 12260x"{'taxonomy': ['Bacteria', 'Synergistetes', 'Synergistia', 'Synergistales', 'Synergistaceae', 'Aminomonas', 'Aminomonas paucivorans', 'Aminomonas paucivorans DSM 12260']}"
147x"Ammonifex degensii KC4"x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Thermoanaerobacterales', 'Thermoanaerobacteraceae', 'Ammonifex', 'Ammonifex degensii', 'Ammonifex degensii KC4']}"
148xAmycolatopsis benzoatilyticax"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Pseudonocardiaceae', 'Amycolatopsis', 'Amycolatopsis benzoatilytica', 'Amycolatopsis benzoatilytica']}"
149xAmycolatopsis mediterraneix"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Pseudonocardiaceae', 'Amycolatopsis', 'Amycolatopsis mediterranei', 'Amycolatopsis mediterranei']}"
150xAmycolatopsis mediterranei U32x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Pseudonocardiaceae', 'Amycolatopsis', 'Amycolatopsis mediterranei', 'Amycolatopsis mediterranei U32']}"
151xAnabaena variabilis ATCC 29413x"{'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Nostocales', 'Nostocaceae', 'Anabaena', 'Anabaena variabilis', 'Anabaena variabilis ATCC 29413']}"
152xAnacropora matthaix"{'taxonomy': ['Eukaryota', 'Cnidaria', 'Anthozoa', 'Scleractinia', 'Acroporidae', 'Anacropora', 'Anacropora matthai', 'Anacropora matthai']}"
153xAnaerobaculum hydrogeniformans ATCC BAA-1850x"{'taxonomy': ['Bacteria', 'Synergistetes', 'Synergistia', 'Synergistales', 'Synergistaceae', 'Anaerobaculum', 'Anaerobaculum hydrogeniformans', 'Anaerobaculum hydrogeniformans ATCC BAA-1850']}"
154xAnaerococcus hydrogenalis DSM 7454x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Clostridiales Family XI. Incertae Sedis', 'Anaerococcus', 'Anaerococcus hydrogenalis', 'Anaerococcus hydrogenalis DSM 7454']}"
155xAnaerococcus lactolyticus ATCC 51172x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Clostridiales Family XI. Incertae Sedis', 'Anaerococcus', 'Anaerococcus lactolyticus', 'Anaerococcus lactolyticus ATCC 51172']}"
156xAnaerococcus prevotii DSM 20548x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Clostridiales Family XI. Incertae Sedis', 'Anaerococcus', 'Anaerococcus prevotii', 'Anaerococcus prevotii DSM 20548']}"
157xAnaerococcus tetradius ATCC 35098x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Clostridiales Family XI. Incertae Sedis', 'Anaerococcus', 'Anaerococcus tetradius', 'Anaerococcus tetradius ATCC 35098']}"
158xAnaerococcus vaginalis ATCC 51170x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Clostridiales Family XI. Incertae Sedis', 'Anaerococcus', 'Anaerococcus vaginalis', 'Anaerococcus vaginalis ATCC 51170']}"
159xAnaerofustis stercorihominis DSM 17244x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Eubacteriaceae', 'Anaerofustis', 'Anaerofustis stercorihominis', 'Anaerofustis stercorihominis DSM 17244']}"
160x"Anaeromyxobacter dehalogenans 2CP-1"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Myxococcales', 'Myxococcaceae', 'Anaeromyxobacter', 'Anaeromyxobacter dehalogenans', 'Anaeromyxobacter dehalogenans 2CP-1']}"
161x"Anaeromyxobacter dehalogenans 2CP-C"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Myxococcales', 'Myxococcaceae', 'Anaeromyxobacter', 'Anaeromyxobacter dehalogenans', 'Anaeromyxobacter dehalogenans 2CP-C']}"
162x"Anaeromyxobacter sp. Fw109-5"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Myxococcales', 'Myxococcaceae', 'Anaeromyxobacter', 'Anaeromyxobacter sp. Fw109-5', 'Anaeromyxobacter sp. Fw109-5']}"
163x"Anaeromyxobacter sp. K"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Myxococcales', 'Myxococcaceae', 'Anaeromyxobacter', 'Anaeromyxobacter sp. K', 'Anaeromyxobacter sp. K']}"
164xAnaerostipes caccae DSM 14662x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Lachnospiraceae', 'Anaerostipes', 'Anaerostipes caccae', 'Anaerostipes caccae DSM 14662']}"
165xAnaerotruncus colihominis DSM 17241x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Ruminococcaceae', 'Anaerotruncus', 'Anaerotruncus colihominis', 'Anaerotruncus colihominis DSM 17241']}"
166xAnaplasma centrale str. Israelx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Anaplasmataceae', 'Anaplasma', 'Anaplasma centrale', 'Anaplasma centrale str. Israel']}"
167xAnaplasma marginale str. Floridax"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Anaplasmataceae', 'Anaplasma', 'Anaplasma marginale', 'Anaplasma marginale str. Florida']}"
168xAnaplasma marginale str. Mississippix"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Anaplasmataceae', 'Anaplasma', 'Anaplasma marginale', 'Anaplasma marginale str. Mississippi']}"
169xAnaplasma marginale str. Puerto Ricox"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Anaplasmataceae', 'Anaplasma', 'Anaplasma marginale', 'Anaplasma marginale str. Puerto Rico']}"
170xAnaplasma marginale str. St. Mariesx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Anaplasmataceae', 'Anaplasma', 'Anaplasma marginale', 'Anaplasma marginale str. St. Maries']}"
171xAnaplasma marginale str. Virginiax"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Anaplasmataceae', 'Anaplasma', 'Anaplasma marginale', 'Anaplasma marginale str. Virginia']}"
172xAngiopteris evectax"{'taxonomy': ['Eukaryota', 'Streptophyta', 'Marattiopsida', 'Marattiales', 'Marattiaceae', 'Angiopteris', 'Angiopteris evecta', 'Angiopteris evecta']}"
173xAnguillid herpesvirus 1x"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Herpesvirales', 'Alloherpesviridae', 'unclassified (derived from Alloherpesviridae)', 'Anguillid herpesvirus 1', 'Anguillid herpesvirus 1']}"
174xAnomochloa marantoideax"{'taxonomy': ['Eukaryota', 'Streptophyta', 'Liliopsida', 'Poales', 'Poaceae', 'Anomochloa', 'Anomochloa marantoidea', 'Anomochloa marantoidea']}"
175xAnopheles gambiae str. PESTx"{'taxonomy': ['Eukaryota', 'Arthropoda', 'Insecta', 'Diptera', 'Culicidae', 'Anopheles', 'Anopheles gambiae', 'Anopheles gambiae str. PEST']}"
176x"Anoxybacillus flavithermus WK1"x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Anoxybacillus', 'Anoxybacillus flavithermus', 'Anoxybacillus flavithermus WK1']}"
177xAntheraea pernyi nucleopolyhedrovirusx"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Baculoviridae', 'Alphabaculovirus', 'Antheraea pernyi nucleopolyhedrovirus', 'Antheraea pernyi nucleopolyhedrovirus']}"
178xAnthoceros formosaex"{'taxonomy': ['Eukaryota', 'Streptophyta', 'Anthocerotopsida', 'Anthocerotales', 'Anthocerotaceae', 'Anthoceros', 'Anthoceros formosae', 'Anthoceros formosae']}"
179xApis melliferax"{'taxonomy': ['Eukaryota', 'Arthropoda', 'Insecta', 'Hymenoptera', 'Apidae', 'Apis', 'Apis mellifera', 'Apis mellifera']}"
180xAplidium conicumx"{'taxonomy': ['Eukaryota', 'Chordata', 'Ascidiacea', 'Enterogona', 'Polyclinidae', 'Aplidium', 'Aplidium conicum', 'Aplidium conicum']}"
181x"Aquifex aeolicus VF5"x"{'taxonomy': ['Bacteria', 'Aquificae', 'Aquificae (class)', 'Aquificales', 'Aquificaceae', 'Aquifex', 'Aquifex aeolicus', 'Aquifex aeolicus VF5']}"
182xArabidopsis lyrata subsp. lyratax"{'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Brassicales', 'Brassicaceae', 'Arabidopsis', 'Arabidopsis lyrata', 'Arabidopsis lyrata subsp. lyrata']}"
183xArabidopsis thalianax"{'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Brassicales', 'Brassicaceae', 'Arabidopsis', 'Arabidopsis thaliana', 'Arabidopsis thaliana']}"
184xArcanobacterium haemolyticum DSM 20595x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Actinomycetaceae', 'Arcanobacterium', 'Arcanobacterium haemolyticum', 'Arcanobacterium haemolyticum DSM 20595']}"
185xArcanobacterium pyogenesx"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Actinomycetaceae', 'Trueperella', 'Trueperella pyogenes', 'Arcanobacterium pyogenes']}"
186xArchaeoglobus fulgidus DSM 4304x"{'taxonomy': ['Archaea', 'Euryarchaeota', 'Archaeoglobi', 'Archaeoglobales', 'Archaeoglobaceae', 'Archaeoglobus', 'Archaeoglobus fulgidus', 'Archaeoglobus fulgidus DSM 4304']}"
187xArchaeoglobus profundus DSM 5631x"{'taxonomy': ['Archaea', 'Euryarchaeota', 'Archaeoglobi', 'Archaeoglobales', 'Archaeoglobaceae', 'Archaeoglobus', 'Archaeoglobus profundus', 'Archaeoglobus profundus DSM 5631']}"
188xArcobacter butzleri JV22x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Epsilonproteobacteria', 'Campylobacterales', 'Campylobacteraceae', 'Arcobacter', 'Arcobacter butzleri', 'Arcobacter butzleri JV22']}"
189xArcobacter butzleri RM4018x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Epsilonproteobacteria', 'Campylobacterales', 'Campylobacteraceae', 'Arcobacter', 'Arcobacter butzleri', 'Arcobacter butzleri RM4018']}"
190xArcobacter nitrofigilis DSM 7299x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Epsilonproteobacteria', 'Campylobacterales', 'Campylobacteraceae', 'Arcobacter', 'Arcobacter nitrofigilis', 'Arcobacter nitrofigilis DSM 7299']}"
191xAromatoleum aromaticum EbN1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Rhodocyclales', 'Rhodocyclaceae', 'Aromatoleum', 'Aromatoleum aromaticum', 'Aromatoleum aromaticum EbN1']}"
192xArthrobacter arilaitensis Re117x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Micrococcaceae', 'Arthrobacter', 'Arthrobacter arilaitensis', 'Arthrobacter arilaitensis Re117']}"
193xArthrobacter aurescens TC1x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Micrococcaceae', 'Arthrobacter', 'Arthrobacter aurescens', 'Arthrobacter aurescens TC1']}"
194xArthrobacter chlorophenolicus A6x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Micrococcaceae', 'Arthrobacter', 'Arthrobacter chlorophenolicus', 'Arthrobacter chlorophenolicus A6']}"
195xArthrobacter nitroguajacolicusx"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Micrococcaceae', 'Arthrobacter', 'Arthrobacter nitroguajacolicus', 'Arthrobacter nitroguajacolicus']}"
196xArthrobacter sp. AK-1x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Micrococcaceae', 'Arthrobacter', 'Arthrobacter sp. AK-1', 'Arthrobacter sp. AK-1']}"
197xArthrobacter sp. Chr15x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Micrococcaceae', 'Arthrobacter', 'Arthrobacter sp. Chr15', 'Arthrobacter sp. Chr15']}"
198xArthrobacter sp. FB24x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Micrococcaceae', 'Arthrobacter', 'Arthrobacter sp. FB24', 'Arthrobacter sp. FB24']}"
199xArthroderma benhamiae CBS 112371x"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Eurotiomycetes', 'Onygenales', 'Arthrodermataceae', 'Arthroderma', 'Arthroderma benhamiae', 'Arthroderma benhamiae CBS 112371']}"
200xArthroderma gypseum CBS 118893x"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Eurotiomycetes', 'Onygenales', 'Arthrodermataceae', 'Arthroderma', 'Arthroderma gypseum', 'Arthroderma gypseum CBS 118893']}"
201xArthroderma obtusumx"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Eurotiomycetes', 'Onygenales', 'Arthrodermataceae', 'Arthroderma', 'Arthroderma obtusum', 'Arthroderma obtusum']}"
202xArthroderma otaex"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Eurotiomycetes', 'Onygenales', 'Arthrodermataceae', 'Arthroderma', 'Arthroderma otae', 'Arthroderma otae']}"
203xArthroderma otae CBS 113480x"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Eurotiomycetes', 'Onygenales', 'Arthrodermataceae', 'Arthroderma', 'Arthroderma otae', 'Arthroderma otae CBS 113480']}"
204xArthroderma uncinatumx"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Eurotiomycetes', 'Onygenales', 'Arthrodermataceae', 'Arthroderma', 'Arthroderma uncinatum', 'Arthroderma uncinatum']}"
